tenure_months,monthly_charges,has_tech_support,churn,contract_type_one-year,contract_type_two-year,has_internet_service_fiber,has_internet_service_none
8,90.03063538838072,0,0,True,False,False,True
26,114.58444090627152,1,0,True,False,True,False
20,63.211717561589445,0,0,True,False,False,False
44,21.857071876509885,0,0,True,False,False,False
22,33.837856254191834,0,1,False,False,False,True
20,54.942511269378805,0,0,False,False,False,True
34,53.217345953135705,0,0,True,False,True,False
26,35.28871156479982,0,1,False,False,False,False
68,22.16269924617938,0,0,False,True,True,False
67,116.72132068082684,1,0,False,False,False,True
12,60.94707418887772,0,1,False,False,True,False
30,76.55643255679544,1,0,False,False,False,False
5,91.89069446047904,1,1,False,False,True,False
7,31.40502977053988,1,1,False,False,False,True
56,105.27299652785476,1,1,False,False,True,False
35,56.332447556901,1,0,True,False,False,False
16,91.84601783231668,0,0,False,True,False,False
43,40.17045573864418,1,0,True,False,False,True
35,82.8745225828071,1,1,True,False,False,False
17,57.33049901228874,1,1,False,False,False,False
30,75.37739542944381,0,0,False,False,False,False
53,111.17377082773535,1,0,False,False,True,False
24,41.91843456523317,1,0,False,False,False,False
33,103.6924329909292,1,0,False,False,True,False
5,96.33080771801298,0,0,False,True,False,False
41,95.32364143087608,0,0,False,False,False,False
41,99.35911972023236,1,0,False,True,False,True
31,56.82627898719132,0,0,False,False,False,True
62,51.52386284010211,1,0,False,False,True,False
24,57.15195752435733,0,0,False,False,False,False
54,53.95289191306933,0,1,True,False,False,True
39,91.0387647438298,1,0,False,False,False,False
56,90.45860321333502,1,1,False,False,True,False
52,83.44399411683523,1,0,False,False,True,False
39,99.01095122670944,0,0,False,True,False,True
60,88.29644186886871,0,0,False,False,False,False
48,96.089147296124,0,0,False,False,False,True
37,38.4945337211732,1,0,True,False,False,False
24,119.15942356641668,1,0,False,True,False,False
52,51.79393297068228,1,0,False,False,False,False
53,31.92995806018125,1,0,False,True,True,False
59,101.12888539460398,1,0,True,False,True,False
20,52.69776232427392,1,0,False,True,False,True
21,68.5608317996847,0,1,True,False,False,False
35,107.30356015261368,0,0,False,False,False,False
64,75.86814439372338,0,1,False,False,True,False
66,57.03201754505222,0,0,False,False,False,False
52,62.54311942563456,1,0,True,False,False,False
18,36.562005941017134,1,0,True,False,False,False
64,89.4355888995271,0,0,False,False,False,True
63,75.73450647164668,0,0,False,False,False,True
36,113.5162010746778,1,0,False,True,True,False
13,47.38425190992592,1,0,True,False,False,False
54,87.21050670137647,1,0,False,True,False,False
31,55.15280415968803,0,0,True,False,False,False
32,109.279335642066,0,0,False,False,False,True
28,68.64258350260718,0,0,False,True,True,False
47,111.12343103146712,0,1,True,False,False,True
32,33.338861709325954,1,0,False,True,False,True
42,62.94187868522533,0,1,False,False,False,True
29,101.31202726214194,0,0,True,False,True,False
19,60.2753618747442,0,0,False,False,False,True
50,105.79574553975084,1,0,False,True,True,False
43,56.44098659954032,0,0,False,True,False,False
56,42.700129933842064,1,0,False,False,False,False
56,89.4965268818639,0,0,True,False,False,False
12,55.54366807245314,1,0,False,False,False,False
15,84.50826919667863,0,1,False,False,True,False
47,94.6082156572893,0,0,False,False,False,True
46,63.865538135037454,1,1,False,False,False,False
23,30.790571722297614,1,1,False,False,False,True
9,50.58025824494788,1,0,False,True,False,False
8,20.93449534862442,0,0,True,False,False,True
4,116.56257228375924,0,1,False,False,False,True
60,53.67056688975335,1,0,False,False,True,False
62,36.587792466253546,1,0,False,True,False,False
61,38.1247806066155,0,0,False,False,False,False
40,57.12276477574306,0,1,False,False,False,False
53,59.4629069906032,1,0,True,False,False,False
71,61.03375943357709,1,0,False,False,False,True
49,45.16644350454708,1,0,True,False,False,False
57,113.10285962775626,0,0,False,False,True,False
17,64.94591931837411,1,0,False,True,True,False
5,87.37506462588587,0,1,False,False,False,True
50,88.86292899005433,1,0,False,False,True,False
1,58.291640732977406,1,0,True,False,True,False
58,29.69513926267147,0,0,False,False,False,False
69,22.76297558084151,0,1,False,False,False,False
2,99.65809400151474,0,0,True,False,True,False
65,101.70849469196494,1,0,False,False,False,True
65,80.01239399394964,1,0,False,False,False,False
9,27.587164122404754,1,0,False,False,False,False
39,78.38332726254225,1,0,False,True,False,False
54,26.41352522373833,1,0,False,True,True,False
26,105.8291335553106,0,0,True,False,False,True
50,105.21395638544756,0,0,False,False,True,False
53,55.246278439923984,1,1,False,False,True,False
59,112.40778052942694,0,0,True,False,True,False
3,111.64683486660566,0,1,False,False,False,False
59,29.62464911407164,1,0,False,True,False,False
45,108.89916385563323,0,0,True,False,True,False
8,60.35703924496013,1,0,False,False,True,False
56,29.1850337229201,1,1,False,False,False,False
69,48.20423547896711,0,0,True,False,False,False
63,99.63457754796492,1,0,True,False,True,False
32,39.29344362927952,0,1,True,False,False,False
35,55.6178534328421,0,0,True,False,False,False
47,112.317602845633,1,1,True,False,False,False
69,71.74012898249661,0,0,False,True,False,False
56,62.053769006887656,0,0,False,False,True,False
20,39.20419935590041,1,0,True,False,False,False
38,73.02475263662427,1,0,True,False,False,False
2,112.20926535723316,1,0,False,False,True,False
60,65.0390076405931,1,0,True,False,True,False
48,58.765990055879904,0,0,True,False,False,False
37,87.60560050132531,0,0,True,False,True,False
40,110.63542110956462,1,1,False,False,True,False
26,23.81536059353772,1,0,True,False,True,False
20,101.85425799055032,0,0,True,False,False,True
29,70.91136924888792,0,1,False,False,True,False
60,53.59138451066895,0,0,False,False,False,True
38,20.37450947112848,1,0,True,False,False,False
50,93.88050500786863,0,0,False,False,False,False
31,110.54894774913257,1,1,False,False,True,False
64,81.62917902544609,0,0,True,False,False,False
54,73.21198602047065,1,0,False,True,True,False
7,101.75324159581209,1,1,True,False,True,False
32,104.65507758198628,0,1,True,False,True,False
42,94.08093647327442,1,0,False,False,True,False
30,115.05503719437564,0,1,False,True,False,False
42,49.28356224602604,1,0,False,True,False,False
22,92.11358535990436,0,1,False,False,False,True
47,47.849200335738665,1,0,True,False,False,False
33,70.92889906799262,0,0,False,False,False,False
11,80.55702738939303,1,1,True,False,True,False
52,28.321770274007044,0,0,True,False,True,False
51,115.87432969084372,0,0,False,True,True,False
9,68.1699838012341,0,0,False,False,False,False
53,88.0213370933668,0,1,False,False,False,False
27,67.56509844516367,1,1,False,False,False,True
11,101.19422513018051,0,1,False,False,False,False
29,96.40930002129817,0,0,True,False,True,False
34,37.178910947776686,1,1,False,False,True,False
34,53.12138146231214,0,1,False,False,True,False
11,53.230991073995966,0,1,True,False,False,False
40,92.21555793166276,1,0,False,True,False,False
13,43.25946369638504,1,0,True,False,False,True
60,99.59732435523011,0,0,True,False,False,False
35,36.42410672231544,1,0,True,False,False,True
72,41.20278505022289,0,0,False,False,False,False
63,66.80654604262313,1,0,False,False,True,False
44,67.5796814994601,0,0,True,False,True,False
15,67.12507166235281,1,0,False,True,False,True
61,38.89138564336954,1,1,False,False,False,False
68,64.54336752860301,1,0,False,True,True,False
15,88.99911963543062,0,1,False,False,True,False
34,77.2099816971625,0,0,True,False,False,False
7,53.48569509989812,1,0,True,False,True,False
47,119.81978792878576,1,0,False,False,False,True
63,20.350466353105823,0,0,False,True,False,False
62,89.54756041890774,1,0,False,False,False,False
62,47.30814503213183,0,1,False,False,True,False
30,38.51650454162026,1,1,False,False,False,False
61,90.81473345985572,0,0,True,False,False,True
24,54.94741195326255,1,0,True,False,True,False
62,75.38309158678234,1,0,False,True,False,True
38,113.85888581772966,0,1,False,False,True,False
23,50.17792231362765,1,0,False,False,False,False
38,55.12170196384881,1,1,False,False,True,False
71,27.868365694189784,1,0,False,False,True,False
43,45.1853362345709,1,1,False,False,True,False
29,63.04219080879669,0,0,False,False,False,True
52,69.72454801895633,0,0,False,False,False,False
42,72.3974202685714,1,0,True,False,False,True
35,82.5211533857515,0,1,False,True,False,True
4,45.81581676584783,1,0,False,True,False,False
70,21.990148374007784,1,0,False,False,False,False
63,27.136701388938004,1,0,False,False,True,False
48,118.26882395913256,0,0,False,False,True,False
25,95.50939672981464,0,0,False,True,False,False
32,80.02025470925807,0,0,False,True,False,False
49,63.949251256986365,0,0,True,False,True,False
47,62.69053206363036,1,1,False,False,False,False
27,96.20716534397258,1,0,False,True,False,True
58,28.892952275502388,1,0,True,False,True,False
57,24.52296309202149,1,0,False,True,False,True
35,105.88139146748568,0,1,False,False,False,False
63,78.02189636905405,0,0,False,True,False,True
21,81.24895070970834,1,1,True,False,False,False
3,46.44928733474785,0,1,True,False,False,False
14,114.94954317391615,0,1,False,True,False,True
55,50.67942831101013,0,0,False,False,True,False
26,72.2373263966801,1,0,False,False,False,False
16,26.43748835150396,0,0,False,True,False,False
54,31.424845325805634,1,0,True,False,True,False
16,40.46254725590198,1,0,False,False,False,True
51,59.9109299557426,1,0,False,False,True,False
29,41.49922235883912,0,0,False,True,False,True
17,30.493918032794944,0,1,False,False,False,False
24,65.29981008299637,0,1,True,False,True,False
40,62.69020873228372,1,1,False,True,False,False
33,118.63821716288922,0,0,False,False,True,False
64,75.99641471458432,0,1,True,False,True,False
23,23.31741577557738,1,1,True,False,False,False
68,108.40701094157312,0,1,False,False,False,False
29,72.86298375366192,1,0,True,False,True,False
66,26.30336524997616,0,0,False,False,True,False
57,79.31059551121646,1,1,False,False,True,False
53,53.291209623140325,0,1,False,False,True,False
33,104.71574570031078,1,0,False,False,True,False
69,26.834837144819478,0,1,False,False,True,False
21,61.40686194404425,1,0,False,False,False,False
1,117.84944646717908,1,0,False,False,False,False
14,60.5521155203536,1,0,False,True,False,False
17,84.65350987807325,0,0,False,False,False,True
68,65.10760718248596,0,0,False,True,False,False
26,30.40759564182469,1,0,False,False,False,False
5,78.84335564164249,1,0,False,False,True,False
58,74.90832225687228,1,0,False,True,True,False
7,117.29773804203047,0,1,False,False,False,True
40,34.909567867143394,0,1,True,False,True,False
31,60.42627150651531,1,0,False,False,False,False
57,37.85329045397148,1,0,False,False,False,False
18,61.34165751739087,0,1,True,False,False,False
11,50.66686303131164,1,0,False,False,True,False
64,68.74404737597884,0,1,False,False,True,False
48,77.51125669393616,0,0,False,True,True,False
17,52.83520738107182,1,1,False,True,False,False
71,56.60153875918759,1,0,False,False,True,False
17,41.15286258634137,1,0,True,False,False,False
6,58.72911736753299,1,0,False,False,False,False
15,21.83557243791418,1,0,False,False,False,True
62,74.77374443242739,1,0,True,False,True,False
54,61.19596798957989,1,0,False,False,True,False
45,95.33881149198358,1,0,False,True,False,False
33,113.35243127166306,0,1,False,False,False,False
12,60.68092913568494,1,1,False,False,True,False
40,113.7525986759583,0,1,False,False,True,False
22,99.38359121486164,1,0,False,False,False,True
67,113.21617192136324,0,1,False,False,False,False
58,115.54141647460963,1,0,True,False,True,False
61,70.4176820338043,1,0,False,False,False,False
72,72.66893589263512,0,1,False,False,True,False
3,106.99059338903209,1,0,True,False,False,True
68,38.60084318559953,0,1,True,False,False,True
45,57.49645490745293,0,0,False,True,True,False
20,71.7648089017605,0,1,True,False,True,False
12,96.26525587561407,1,0,False,True,False,False
32,111.12697889835113,0,0,False,True,True,False
15,94.77766382721008,0,1,True,False,True,False
44,51.86972572853973,0,0,True,False,False,True
12,22.852002483864823,1,1,False,False,False,True
10,53.50491709384824,0,1,False,False,False,False
16,48.60600516592855,1,1,False,False,False,False
62,46.19755642785175,0,0,False,False,False,True
70,114.3788889207958,0,1,True,False,True,False
1,102.47231640769202,0,1,False,True,True,False
62,101.92305768401025,1,0,False,True,True,False
36,41.08778406073522,1,0,False,True,False,True
21,101.02058495033356,0,0,False,True,True,False
11,104.44056122920658,0,1,True,False,False,False
69,94.65666738033929,0,1,False,False,True,False
13,119.79151344122876,0,0,False,True,False,False
12,84.90444672682139,0,0,False,False,False,True
49,80.6316947374532,1,1,False,False,True,False
48,22.59610183539209,0,1,False,False,False,True
33,112.62141053985688,0,0,True,False,True,False
65,82.34317934433611,0,0,False,True,True,False
62,115.98434267385186,0,0,False,False,False,False
17,68.80922602649758,1,0,False,False,False,False
44,37.10108544182284,1,0,True,False,False,False
30,96.70125299807694,0,1,False,False,True,False
34,101.31821472844612,0,0,True,False,False,True
55,54.09164091920904,0,0,False,False,True,False
10,38.93477236298587,0,1,False,False,False,True
22,31.057918706865944,1,0,False,False,True,False
9,37.26574010975898,1,0,False,True,False,True
65,26.64164044814349,1,0,False,False,True,False
5,40.42675532335198,1,0,False,False,True,False
43,73.41898918086193,0,0,False,True,False,False
26,73.66232797354938,0,1,False,False,True,False
59,25.49534538686266,1,1,True,False,False,False
54,25.02131214575727,0,0,False,True,False,False
22,73.39565469349338,0,0,False,False,False,True
32,95.2154892257666,0,1,False,False,True,False
22,80.32915106120174,0,0,True,False,True,False
34,81.33904280636048,0,1,False,False,True,False
26,20.26321555795882,0,1,True,False,True,False
62,112.78422666061944,0,0,False,True,False,False
32,66.06849734821338,1,1,False,False,False,False
38,20.55941558818695,0,0,True,False,False,True
39,25.81677587209247,1,1,True,False,False,False
18,115.66005677673076,1,0,False,False,False,False
61,29.33281202698264,0,0,False,False,False,False
62,29.32139258926985,0,0,False,False,False,True
51,68.75984380495609,1,0,True,False,True,False
65,59.460495166124055,0,0,False,False,False,False
7,90.14979005657835,0,0,False,False,False,False
25,30.68833750870314,1,1,False,False,True,False
57,118.0540304031354,0,0,True,False,False,False
64,119.87500343913167,0,1,False,False,False,False
39,21.407966328289067,0,0,False,False,False,True
26,108.44713135755276,1,1,False,True,True,False
26,61.67490606240531,1,0,False,False,False,False
19,37.337315675750816,0,0,True,False,False,False
3,61.08431774809097,1,1,True,False,False,False
42,71.25909252672963,1,0,True,False,False,False
59,84.81680489795436,0,0,True,False,True,False
41,68.78134818075989,0,0,True,False,False,False
56,66.91660485673987,0,0,False,False,True,False
14,103.39907620990964,1,0,False,False,False,False
71,98.29846495760292,1,0,False,False,True,False
22,60.19201869926765,1,0,False,True,False,True
68,97.21525048074646,0,0,True,False,True,False
7,71.1902121269624,0,0,False,False,True,False
34,99.05921286504127,1,0,False,False,False,True
53,26.423524805742087,1,1,True,False,True,False
34,50.53814819684637,0,1,False,False,True,False
12,106.15642842499564,0,0,False,True,False,True
54,48.61808707979073,0,0,False,False,True,False
52,81.31219737415599,0,0,True,False,False,True
20,54.44280462171883,0,0,False,True,False,False
15,71.21038554637992,0,0,False,True,False,True
2,79.81824455420025,1,0,False,False,True,False
54,119.83069303819882,1,0,False,False,True,False
60,23.755606974018956,0,0,False,False,False,True
33,23.18567625282601,0,0,True,False,True,False
21,31.963043951607037,1,0,False,False,False,False
47,33.33812366377428,1,0,False,True,True,False
60,110.44253423171502,0,1,True,False,False,False
32,29.28450865306205,1,0,False,True,True,False
43,26.11461810476862,1,1,False,False,False,True
68,29.08381810614141,0,0,False,True,True,False
28,78.63641413229526,0,1,True,False,False,False
45,55.42657213276258,0,0,True,False,False,False
36,102.79120621490644,0,1,False,False,True,False
29,61.427684758988256,1,0,False,False,False,False
30,119.5608711514426,0,0,True,False,True,False
21,88.58544924014919,0,1,False,False,False,False
61,82.1125299090829,1,1,False,True,False,False
3,73.40277303847176,1,0,False,False,False,True
37,60.88436617250682,1,0,False,True,False,True
66,26.231772504918567,0,0,False,False,True,False
21,45.32453630402508,1,0,False,False,True,False
26,83.60403551318859,0,0,False,True,False,False
54,50.418247762851614,1,0,False,True,True,False
71,63.50119274374752,1,0,True,False,True,False
19,72.75145198885448,1,0,False,False,True,False
29,117.20420941766236,1,1,False,True,False,False
52,110.21941183826758,0,0,True,False,False,False
67,40.45936142917758,1,0,True,False,False,False
24,42.62695847584352,1,0,True,False,False,True
42,21.398171297136475,1,0,False,True,False,True
42,87.51438544438484,0,1,False,False,False,False
43,65.62400440533355,0,0,True,False,True,False
50,91.60919178315136,1,1,False,False,True,False
13,81.44100093171659,0,1,False,False,True,False
59,21.65394492898766,1,0,False,True,False,False
11,70.59833291570635,0,0,True,False,True,False
33,44.53104979859799,0,1,True,False,True,False
1,117.51019011002003,1,0,True,False,False,False
3,82.7439007682151,0,1,True,False,True,False
44,33.7898821730334,1,0,False,False,False,False
49,93.67502209132276,0,0,False,False,False,False
66,54.23072848275197,1,0,False,False,True,False
42,49.23295158426335,1,0,False,False,False,False
71,69.34442792827386,1,0,False,True,True,False
58,48.50994993829941,0,0,False,False,True,False
7,45.775521562810965,0,1,False,False,True,False
3,58.96574222881154,0,0,False,False,False,False
25,57.106473480353145,0,1,False,False,False,False
5,84.43961622818657,1,1,False,False,True,False
9,65.91591303759114,0,1,False,False,True,False
2,83.40007674159881,1,1,False,True,False,False
58,41.34478813260423,0,0,False,False,False,False
8,60.02190955388112,1,0,True,False,False,False
71,94.99869843799752,1,0,False,True,False,False
24,33.696512380929484,1,0,False,False,False,True
57,79.89900906310265,0,0,False,True,True,False
60,101.5180231969889,0,0,False,False,True,False
70,62.35858268790789,0,0,True,False,False,True
46,88.42096705883705,1,0,False,False,True,False
52,37.0433201879996,0,0,False,False,False,False
13,95.1273116937746,1,0,False,False,False,False
33,35.345683210816205,0,1,True,False,False,False
38,112.618892143945,0,0,False,False,False,True
51,27.10067802225885,0,0,False,False,True,False
21,47.50402589407334,1,1,False,False,True,False
27,41.59256009389576,1,0,True,False,True,False
10,58.96260173580104,1,1,False,False,True,False
45,30.08888021058589,1,1,False,False,True,False
28,104.2249585199234,1,1,False,False,False,True
62,63.23477383381316,1,0,False,False,True,False
19,27.01966114077136,1,1,False,False,True,False
56,103.59240730278134,1,0,True,False,True,False
60,91.60630534195582,0,0,True,False,True,False
29,30.036749509505395,0,0,False,True,False,False
38,54.48891741731833,1,1,False,False,True,False
54,58.31014335905844,0,0,True,False,False,True
30,118.83898786398628,1,0,False,False,False,False
6,89.18185861250508,1,1,False,False,False,True
36,101.14530304136906,0,1,False,False,False,False
11,38.93337534970705,0,0,False,True,False,False
58,62.58685608831437,1,0,True,False,False,False
26,40.31539371899681,0,0,False,False,False,True
59,28.17039596022288,0,1,False,False,True,False
33,70.21316409195325,0,0,False,False,False,False
51,118.59603021153498,1,0,False,True,False,False
67,85.38299638276777,1,0,False,False,True,False
54,95.01502812985176,0,0,False,False,False,False
51,41.10383302086154,0,0,False,False,False,True
39,21.541495844840767,1,1,False,False,False,False
20,35.2652980000607,0,1,False,False,False,True
66,101.1861699832584,1,0,True,False,False,False
1,114.74772343956246,1,1,False,False,True,False
43,37.43567076508717,0,1,False,False,True,False
21,110.49295169818151,0,1,True,False,True,False
68,89.823298981313,1,0,False,True,True,False
62,24.4395264969327,1,0,True,False,False,False
6,60.373300410493016,0,0,False,False,False,True
36,21.49499711042389,1,0,False,False,True,False
55,31.22115392472729,1,0,False,False,True,False
32,90.01882592940531,1,1,False,False,False,False
53,26.15057364586385,1,1,False,False,True,False
53,102.00593657462537,1,0,False,False,False,True
56,117.10724586278197,0,0,False,False,False,False
18,105.97287835022324,1,1,False,False,False,False
51,118.9184164366096,0,1,False,False,True,False
66,62.46834916969604,0,0,False,False,False,True
55,28.395166149978383,1,0,False,True,True,False
64,70.17029841763491,0,0,True,False,False,False
2,22.213327555811805,0,0,False,True,False,True
37,30.02413702675914,0,1,False,False,False,False
13,41.76658760659382,1,0,False,True,True,False
48,104.79241622784107,0,0,False,True,True,False
55,97.36366450057608,1,0,False,True,False,False
28,46.25502300200002,0,0,False,False,False,False
13,109.12826648277505,0,1,False,False,True,False
25,31.10972088459905,0,0,False,True,True,False
55,38.10503604721475,0,0,False,False,True,False
16,111.7524727230348,0,0,False,False,False,False
34,94.37368149524455,0,0,False,False,True,False
47,104.38849656656322,0,0,True,False,True,False
23,37.31254391651558,0,1,True,False,True,False
56,22.143986662311328,0,1,True,False,True,False
58,52.135230581522535,0,0,False,True,False,False
64,87.93166653135535,0,0,False,False,False,False
40,100.84602894771484,1,0,False,False,True,False
9,44.0535086515947,1,1,False,False,True,False
66,44.6617422690674,0,0,False,True,False,True
41,65.38532556850524,1,0,False,False,True,False
43,102.83229686418426,1,0,True,False,False,True
45,31.22727583289096,0,0,False,True,False,False
39,66.92822781202415,1,0,True,False,True,False
18,97.15464573123776,1,0,False,False,False,False
10,113.13583672064593,1,1,True,False,True,False
3,106.97592495676884,1,0,False,False,False,False
6,52.36627810358003,0,0,False,True,True,False
34,59.80431741040957,1,0,False,False,False,True
19,60.21563818439675,0,0,True,False,False,False
27,20.881483329447263,0,0,False,True,False,False
47,53.54766105608697,0,0,False,True,True,False
9,76.57515642245824,1,0,False,False,False,False
15,119.93351228311154,0,0,True,False,False,True
55,49.06429693065312,0,0,False,True,False,True
2,31.039423424993377,1,1,True,False,False,False
61,38.6911964790576,1,0,False,False,False,True
21,71.74610093842912,1,0,False,False,False,False
62,27.98936877913609,0,0,False,False,False,True
36,66.90144305527879,0,1,True,False,True,False
3,20.83048411233297,1,0,False,False,False,True
18,79.59415957307044,1,0,False,False,False,True
38,25.661497313472346,1,1,True,False,True,False
20,73.32006643690403,0,0,False,True,True,False
60,49.68002050518389,1,0,False,True,False,True
72,99.37174257852124,0,0,True,False,True,False
33,41.64905672661173,1,0,True,False,False,False
3,84.77090747902298,0,1,False,False,False,True
40,49.43481665153781,1,0,True,False,True,False
49,68.85183539308262,0,0,False,False,False,False
4,81.93513059362989,0,0,True,False,True,False
53,30.692560244724483,0,0,False,True,True,False
8,89.4541974037274,1,1,False,False,False,False
52,73.78378231493078,1,0,False,True,False,False
49,57.69499716862721,0,0,False,True,False,True
62,47.244644110883165,0,1,False,False,False,True
12,114.63088992083874,1,1,False,False,False,False
46,90.5619804180144,1,1,False,False,False,False
7,91.18820852292892,1,1,False,False,False,False
40,112.92806516858091,0,0,True,False,False,False
19,61.104256542093054,0,1,False,False,False,False
51,91.48559742004092,1,0,True,False,False,False
21,23.98056832220873,1,0,True,False,True,False
68,33.9187802757987,0,0,True,False,False,True
71,88.27795001941304,0,0,True,False,False,False
47,49.095843051796166,0,0,False,False,True,False
11,21.009040502188157,0,0,True,False,False,True
71,107.64856130873656,1,0,False,False,False,False
31,83.00071354465231,0,0,False,True,False,True
44,93.33615147320936,1,1,False,False,True,False
6,67.07602216677023,1,0,True,False,False,False
46,42.15934304394473,1,0,False,True,False,False
68,51.01472210908021,0,0,False,True,False,False
61,39.25299154381395,0,0,False,False,False,False
69,80.68314289137332,1,0,True,False,False,False
45,68.54958911658726,1,1,False,True,False,False
52,61.67086638472298,0,0,False,False,True,False
33,31.411475718677856,0,1,False,False,True,False
70,62.66739806158048,1,0,False,False,True,False
37,43.33954517284067,1,0,False,False,True,False
50,82.93549426289384,0,1,False,False,False,False
54,51.17776468050219,0,0,False,False,False,True
36,115.86906539117554,1,1,False,False,True,False
55,63.17328238428492,0,1,False,False,False,True
30,92.18531605331124,0,1,False,False,False,False
30,73.41016900858655,0,0,True,False,False,False
42,112.91163526913256,0,1,False,False,True,False
48,82.64638552540559,0,0,False,True,True,False
15,60.9838478109594,0,0,False,False,False,True
11,49.80416983469145,0,0,True,False,False,False
51,55.67962556549345,0,0,False,False,False,False
32,60.40299503284599,0,1,False,False,False,False
64,69.21166570858617,1,1,True,False,False,False
2,43.19684521577858,0,0,True,False,False,False
19,49.60820891354503,1,1,False,False,False,False
22,30.0440417861966,1,0,False,True,False,False
21,33.04534871773608,1,0,True,False,True,False
9,20.608753097559,1,0,True,False,False,False
7,110.50781277944812,0,0,False,True,True,False
66,115.06117747428902,1,0,False,False,True,False
32,42.74482540647996,1,1,False,True,True,False
4,119.08013559459378,0,0,False,False,False,False
12,117.28566047103428,1,0,False,True,True,False
48,48.73303332276495,0,0,False,False,False,False
4,99.04152503192104,0,0,True,False,True,False
48,52.75472709384929,0,1,False,False,True,False
23,56.66671778746331,0,0,True,False,True,False
57,25.56386593287027,0,0,False,True,True,False
41,41.21253987219399,0,1,True,False,True,False
37,64.82265821082245,0,0,False,False,True,False
42,48.72125711273616,0,0,False,True,False,True
24,42.9116613911399,0,1,False,False,False,False
33,31.47862786606124,0,1,True,False,False,True
47,102.8929891193012,1,0,False,True,True,False
10,86.63053231282923,1,0,False,False,False,False
2,98.39165096792028,1,1,False,False,False,True
35,75.4806758273948,1,0,False,True,False,False
32,78.01763697965339,0,0,True,False,False,True
44,72.80584218921246,0,0,True,False,True,False
14,41.29172856043057,0,1,False,False,True,False
58,66.96542569516235,1,0,True,False,False,False
11,118.63985764853,1,0,True,False,False,True
42,101.6968450474876,0,1,True,False,True,False
13,64.79424171771643,0,0,False,False,False,True
58,28.11877870504312,1,0,True,False,False,True
17,64.39166980465399,1,1,False,False,True,False
16,87.41993749428606,0,0,False,True,False,True
51,25.05755660790104,1,0,False,True,False,False
70,107.49770586241176,0,1,False,False,False,False
57,53.61596649850989,0,1,False,False,True,False
15,23.03974148115261,0,0,False,True,False,False
36,38.71786089884903,1,0,False,False,True,False
14,78.06197604823538,0,1,False,False,True,False
22,24.02447706192507,0,0,False,False,False,True
34,115.97268380389612,0,0,True,False,False,True
12,92.67348363533426,0,0,False,True,False,False
28,95.99971583309684,1,0,True,False,False,False
8,86.5077439998428,1,1,False,False,False,False
25,49.1272522255737,1,0,False,False,False,False
11,98.45101356775533,1,0,True,False,False,False
47,39.25760973468404,1,0,False,True,False,True
29,27.564468065734964,0,0,False,False,False,False
28,29.424306640452563,0,0,False,False,False,False
8,48.059021597436896,1,1,False,False,False,False
72,47.25476478930291,0,0,False,False,True,False
29,48.8217582955867,0,1,False,False,False,True
31,25.31206241990011,0,0,True,False,False,False
30,42.48867802255317,0,0,False,True,True,False
72,38.8174646052918,1,0,True,False,True,False
46,97.86013587005564,1,1,True,False,True,False
42,23.24813220358947,1,1,False,False,True,False
1,112.4147949136699,0,1,False,False,True,False
19,109.3443465376265,0,0,True,False,False,True
34,51.294561734835845,1,0,False,False,True,False
50,52.61850612779092,1,0,False,True,False,False
12,106.02478109774646,1,0,False,False,False,True
39,50.60061052089432,0,0,False,False,False,False
52,36.71343148693072,0,0,False,True,True,False
20,94.92171650908982,1,0,False,True,True,False
36,109.9339409018403,1,0,False,False,False,True
57,119.55492647395693,0,1,False,False,True,False
46,55.808530189337816,1,1,False,False,True,False
54,103.28558086179213,0,0,False,True,True,False
8,69.11409691346621,1,0,True,False,False,False
27,52.513292840026445,1,1,True,False,True,False
18,75.8231750279661,1,0,False,False,True,False
19,77.31492479812457,0,1,False,False,False,True
32,86.24968731842785,0,0,False,True,False,False
46,117.48725334312432,0,1,False,False,False,False
6,89.90274140420951,0,0,False,False,False,False
6,114.80532818528904,1,1,False,False,False,False
7,42.982604179253606,1,1,True,False,True,False
52,94.62548943502054,1,1,False,False,True,False
47,110.71174191801325,1,0,True,False,False,True
37,96.28554778963716,0,0,False,True,True,False
5,89.56402157189359,1,0,False,False,False,True
42,42.655384852629126,1,0,False,False,False,True
13,60.45164031151317,1,0,False,False,False,True
22,27.361826153368167,0,1,False,False,True,False
60,83.78221792594101,1,0,True,False,False,False
32,101.9868147527005,0,0,False,False,False,False
62,39.3700292785702,0,0,False,False,False,False
1,74.53628521336417,0,1,True,False,False,True
30,50.26222850818887,1,0,False,True,True,False
63,33.82755276778086,0,0,False,False,False,True
25,102.1031947096431,1,0,False,True,True,False
58,88.91572317245083,0,0,False,False,False,False
55,20.46444830849888,0,0,True,False,False,False
58,58.50412378404117,1,0,True,False,True,False
58,56.078840107872665,0,0,False,False,True,False
1,39.08094914463071,1,0,True,False,True,False
26,61.8446789716228,1,0,False,False,False,False
63,74.16868240337283,1,0,True,False,False,True
8,60.95184802787139,0,0,False,True,False,True
45,20.312165135640964,1,1,False,False,False,False
30,57.24689389121083,1,1,False,False,True,False
17,29.493200956561807,0,1,True,False,False,False
64,73.33381148925722,1,0,False,False,False,True
54,76.553891461966,0,0,False,True,True,False
5,39.5422586638349,1,1,False,False,True,False
67,45.64183695754207,0,0,False,False,True,False
31,114.72270273467107,0,0,False,True,False,False
1,66.71741333524466,1,0,False,False,True,False
24,37.98481484091992,1,0,True,False,True,False
